"Message ID";"Date";"Subject";"JSTTime";"Author";"Type";"Category";"Exp number";"Run number";"Num events";"Run time [min]";"Solenoid";"Subdetectors";"DQM plots";"Text"
14259;Thu  03 Oct 2019 12:02:34 +0000;"run number 964";"2019/10/03 20:58 JST";"sreiter";"New Run";"DAQ study";"10";"964";"-99";"0:03:39";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 20:58 JST
Run was stopped at 2019/10/03 21:02 JST
Experiment: 10
Runnumber: 964
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: TRIP
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14258;Thu  03 Oct 2019 11:55:48 +0000;"run number 963";"2019/10/03 20:50 JST";"sreiter";"New Run";"DAQ study";"10";"963";"-99";"0:05:40";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 20:50 JST
Run was stopped at 2019/10/03 20:55 JST
Experiment: 10
Runnumber: 963
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: TRIP
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14257;Thu  03 Oct 2019 11:36:37 +0000;"run number 961";"2019/10/03 20:06 JST";"sreiter";"New Run";"DAQ study";"10";"961";"-99";"0:29:45";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 20:06 JST
Run was stopped at 2019/10/03 20:36 JST
Experiment: 10
Runnumber: 961
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14256;Thu  03 Oct 2019 11:02:50 +0000;"run number 960";"2019/10/03 19:53 JST";"sreiter";"New Run";"DAQ study";"10";"960";"-99";"0:09:04";"OFF";"PXD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:53 JST
Run was stopped at 2019/10/03 20:02 JST
Experiment: 10
Runnumber: 960
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14255;Thu  03 Oct 2019 10:50:55 +0000;"run number 959";"2019/10/03 19:50 JST";"sreiter";"New Run";"DAQ study";"10";"959";"-99";"0:00:03";"OFF";"PXD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:50 JST
Run was stopped at 2019/10/03 19:50 JST
Experiment: 10
Runnumber: 959
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14254;Thu  03 Oct 2019 10:45:53 +0000;"run number 958";"2019/10/03 19:43 JST";"sreiter";"New Run";"DAQ study";"10";"958";"-99";"0:02:15";"OFF";"SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:43 JST
Run was stopped at 2019/10/03 19:45 JST
Experiment: 10
Runnumber: 958
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14253;Thu  03 Oct 2019 10:40:39 +0000;"run number 957";"2019/10/03 19:21 JST";"sreiter";"New Run";"DAQ study";"10";"957";"-99";"0:19:36";"OFF";"CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:21 JST
Run was stopped at 2019/10/03 19:40 JST
Experiment: 10
Runnumber: 957
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14252;Thu  03 Oct 2019 10:18:40 +0000;"run number 956";"2019/10/03 19:18 JST";"sreiter";"New Run";"DAQ study";"10";"956";"-99";"0:00:35";"OFF";"CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:18 JST
Run was stopped at 2019/10/03 19:18 JST
Experiment: 10
Runnumber: 956
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14251;Thu  03 Oct 2019 10:14:44 +0000;"run number 955";"2019/10/03 19:11 JST";"sreiter";"New Run";"DAQ study";"10";"955";"-99";"0:02:43";"OFF";"CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:11 JST
Run was stopped at 2019/10/03 19:14 JST
Experiment: 10
Runnumber: 955
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14250;Thu  03 Oct 2019 10:06:45 +0000;"run number 954";"2019/10/03 19:06 JST";"sreiter";"New Run";"DAQ study";"10";"954";"-99";"0:00:33";"OFF";"SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:06 JST
Run was stopped at 2019/10/03 19:06 JST
Experiment: 10
Runnumber: 954
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14249;Thu  03 Oct 2019 10:03:55 +0000;"run number 953";"2019/10/03 19:03 JST";"sreiter";"New Run";"DAQ study";"10";"953";"-99";"0:00:23";"OFF";"SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 19:03 JST
Run was stopped at 2019/10/03 19:03 JST
Experiment: 10
Runnumber: 953
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14248;Thu  03 Oct 2019 09:57:40 +0000;"run number 950";"2019/10/03 18:57 JST";"sreiter";"New Run";"DAQ study";"10";"950";"-99";"0:00:25";"OFF";"SVD | CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 18:57 JST
Run was stopped at 2019/10/03 18:57 JST
Experiment: 10
Runnumber: 950
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14247;Thu  03 Oct 2019 09:54:26 +0000;"run number 949";"2019/10/03 18:37 JST";"sreiter";"New Run";"DAQ study";"10";"949";"-99";"0:16:31";"OFF";"CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 18:37 JST
Run was stopped at 2019/10/03 18:54 JST
Experiment: 10
Runnumber: 949
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14246;Thu  03 Oct 2019 09:35:10 +0000;"run number 948";"2019/10/03 18:28 JST";"sreiter";"New Run";"DAQ study";"10";"948";"-99";"0:06:12";"OFF";"CDC | TOP | ARICH | ECL | KLM";"0";"Run was started at 2019/10/03 18:28 JST
Run was stopped at 2019/10/03 18:35 JST
Experiment: 10
Runnumber: 948
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14215;Thu  03 Oct 2019 02:33:50 +0000;"run number 845";"2019/10/03 11:26 JST";"sreiter";"New Run";"DAQ study";"10";"845";"-99";"0:07:35";"OFF";"SVD | CDC | ECL | KLM";"0";"Run was started at 2019/10/03 11:26 JST
Run was stopped at 2019/10/03 11:33 JST
Experiment: 10
Runnumber: 845
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: exclude KLM"
14214;Thu  03 Oct 2019 02:23:44 +0000;"run number 844";"2019/10/03 10:43 JST";"sreiter";"New Run";"DAQ study";"10";"844";"-99";"0:40:22";"OFF";"SVD | CDC | TOP | ECL | KLM";"0";"Run was started at 2019/10/03 10:43 JST
Run was stopped at 2019/10/03 11:23 JST
Experiment: 10
Runnumber: 844
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD ARICH 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: TOP busy & exclude TOP"
14213;Thu  03 Oct 2019 01:40:32 +0000;"run number 843";"2019/10/03 10:32 JST";"sreiter";"New Run";"DAQ study";"10";"843";"-99";"0:07:35";"OFF";"SVD | CDC | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 10:32 JST
Run was stopped at 2019/10/03 10:40 JST
Experiment: 10
Runnumber: 843
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: include TOP exclude TRG"
14212;Thu  03 Oct 2019 01:29:31 +0000;"run number 842";"2019/10/03 10:26 JST";"sreiter";"New Run";"DAQ study";"10";"842";"-99";"0:03:07";"OFF";"SVD | CDC | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 10:26 JST
Run was stopped at 2019/10/03 10:29 JST
Experiment: 10
Runnumber: 842
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: TRG dead time is 96%"
14211;Thu  03 Oct 2019 01:20:34 +0000;"run number 841";"2019/10/03 09:58 JST";"sreiter";"New Run";"cosmic study";"10";"841";"-99";"0:22:09";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 09:58 JST
Run was stopped at 2019/10/03 10:20 JST
Experiment: 10
Runnumber: 841
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Change run type from cosmic to null "
14209;Thu  03 Oct 2019 00:54:08 +0000;"run number 840";"2019/10/03 09:47 JST";"sreiter";"New Run";"cosmic study";"10";"840";"-99";"0:06:20";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 09:47 JST
Run was stopped at 2019/10/03 09:54 JST
Experiment: 10
Runnumber: 840
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: TRG ERROR"
14208;Thu  03 Oct 2019 00:43:53 +0000;"run number 839";"2019/10/03 08:06 JST";"sreiter";"New Run";"cosmic study";"10";"839";"-99";"1:37:08";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 08:06 JST
Run was stopped at 2019/10/03 09:43 JST
Experiment: 10
Runnumber: 839
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: ERROR on ARICH"
14207;Wed  02 Oct 2019 23:04:12 +0000;"run number 838";"2019/10/03 07:32 JST";"sreiter";"New Run";"cosmic study";"10";"838";"-99";"0:31:30";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 07:32 JST
Run was stopped at 2019/10/03 08:04 JST
Experiment: 10
Runnumber: 838
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: CDC Error"
14204;Wed  02 Oct 2019 22:28:45 +0000;"run number 837";"2019/10/03 07:03 JST";"sreiter";"New Run";"cosmic study";"10";"837";"-99";"0:25:09";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 07:03 JST
Run was stopped at 2019/10/03 07:28 JST
Experiment: 10
Runnumber: 837
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:ARICH fifoerr"
14203;Wed  02 Oct 2019 21:59:14 +0000;"run number 836";"2019/10/03 06:44 JST";"sreiter";"New Run";"cosmic study";"10";"836";"-99";"0:14:45";"OFF";"PXD | SVD | CDC | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 06:44 JST
Run was stopped at 2019/10/03 06:59 JST
Experiment: 10
Runnumber: 836
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM ttlost"
14202;Wed  02 Oct 2019 21:41:30 +0000;"run number 835";"2019/10/03 06:18 JST";"sreiter";"New Run";"cosmic study";"10";"835";"-99";"0:22:37";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 06:18 JST
Run was stopped at 2019/10/03 06:41 JST
Experiment: 10
Runnumber: 835
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:high rate DAQ tests"
14201;Wed  02 Oct 2019 21:16:49 +0000;"run number 834";"2019/10/03 06:12 JST";"sreiter";"New Run";"cosmic study";"10";"834";"-99";"0:04:15";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 06:12 JST
Run was stopped at 2019/10/03 06:16 JST
Experiment: 10
Runnumber: 834
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:nodata flow"
14200;Wed  02 Oct 2019 21:02:48 +0000;"run number 833";"2019/10/03 04:50 JST";"sreiter";"New Run";"cosmic study";"10";"833";"-99";"1:12:20";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 04:50 JST
Run was stopped at 2019/10/03 06:02 JST
Experiment: 10
Runnumber: 833
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:TOP seu=1"
14199;Wed  02 Oct 2019 19:46:34 +0000;"run number 832";"2019/10/03 03:46 JST";"sreiter";"New Run";"cosmic study";"10";"832";"-99";"1:00:09";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/03 03:46 JST
Run was stopped at 2019/10/03 04:46 JST
Experiment: 10
Runnumber: 832
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: PEAK
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM ttlost"
